itr,wall,itr_time,loss,bpd,fe,total_time,grad_norm,kinetic_energy,jacobian_norm2
2811,27705.6548,9.9780,0.7738,0.6777,576.0,18.0000,5.1375,5.6060,4.0007
2812,27715.5523,9.8975,0.7686,0.6719,576.0,18.0000,4.9323,5.6664,4.0038
2813,27725.2737,9.7214,0.7755,0.6786,576.0,18.0000,4.5906,5.6765,4.0138
2814,27735.1680,9.8943,0.7679,0.6713,576.0,18.0000,4.0999,5.6423,4.0168
2815,27744.9179,9.7499,0.7885,0.6916,576.0,18.0000,3.7187,5.7021,3.9962
2816,27754.6023,9.6844,0.7833,0.6867,576.0,18.0000,4.0626,5.6765,3.9817
2817,27764.5704,9.9682,0.7847,0.6883,576.0,18.0000,4.6924,5.6402,3.9933
2818,27774.5668,9.9963,0.7750,0.6780,576.0,18.0000,5.0026,5.6962,4.0040
2819,27784.6155,10.0488,0.7847,0.6871,576.0,18.0000,6.0509,5.7413,4.0167
2820,27794.5596,9.9440,0.7793,0.6829,576.0,18.0000,6.2180,5.6757,3.9654
2821,27804.5511,9.9915,0.7749,0.6781,576.0,18.0000,4.7946,5.6535,4.0239
2822,27814.4205,9.8694,0.7828,0.6867,576.0,18.0000,4.8687,5.6225,3.9921
2823,27824.4405,10.0200,0.7819,0.6858,576.0,18.0000,5.4539,5.6202,3.9922
2824,27834.3966,9.9561,0.7570,0.6605,576.0,18.0000,4.1624,5.6189,4.0225
2825,27844.2937,9.8971,0.7751,0.6786,576.0,18.0000,4.6780,5.6365,4.0135
2826,27854.2898,9.9962,0.7806,0.6837,576.0,18.0000,5.4427,5.7129,3.9848
2827,27864.1577,9.8678,0.7758,0.6792,576.0,18.0000,4.9716,5.6597,3.9939
2828,27874.2921,10.1345,0.7741,0.6773,576.0,18.0000,5.5417,5.6452,4.0343
2829,27884.3874,10.0953,0.7793,0.6830,576.0,18.0000,5.2291,5.6495,3.9806
2830,27894.3396,9.9521,0.7822,0.6857,576.0,18.0000,4.8440,5.6593,3.9898
2831,27904.2761,9.9366,0.7818,0.6858,576.0,18.0000,4.9197,5.5976,4.0035
2832,27914.1558,9.8797,0.7716,0.6760,576.0,18.0000,5.4044,5.5920,3.9755
2833,27923.8514,9.6957,0.7755,0.6786,576.0,18.0000,6.0779,5.6892,3.9982
2834,27933.5818,9.7304,0.7746,0.6776,576.0,18.0000,5.5835,5.6958,4.0062
2835,27943.6510,10.0692,0.7650,0.6695,576.0,18.0000,5.7113,5.5551,4.0014
2836,27953.5951,9.9440,0.7867,0.6907,576.0,18.0000,6.5662,5.5836,4.0084
2837,27963.4237,9.8286,0.7823,0.6859,576.0,18.0000,6.6166,5.6546,3.9846
2838,27973.5524,10.1287,0.7748,0.6791,576.0,18.0000,5.4459,5.5792,3.9910
2839,27983.6413,10.0889,0.7721,0.6755,576.0,18.0000,5.1579,5.6256,4.0311
2840,27993.5138,9.8726,0.7825,0.6868,576.0,18.0000,5.9454,5.6167,3.9465
2841,28003.3595,9.8457,0.7889,0.6923,576.0,18.0000,5.9609,5.6538,4.0041
2842,28013.4073,10.0478,0.7829,0.6873,576.0,18.0000,5.8499,5.5818,3.9819
2843,28023.4573,10.0500,0.7744,0.6787,576.0,18.0000,5.0976,5.5827,3.9865
2844,28033.2080,9.7507,0.7662,0.6703,576.0,18.0000,5.2287,5.5780,4.0128
2845,28043.1638,9.9558,0.7795,0.6830,576.0,18.0000,5.4808,5.6398,4.0094
2846,28053.1746,10.0108,0.7804,0.6842,576.0,18.0000,5.0528,5.6338,3.9852
2847,28063.0671,9.8926,0.7762,0.6787,576.0,18.0000,5.3770,5.7349,4.0100
2848,28072.9243,9.8572,0.7702,0.6739,576.0,18.0000,5.0778,5.6183,4.0203
2849,28083.0307,10.1064,0.7673,0.6712,576.0,18.0000,5.8498,5.6057,4.0077
2850,28093.1608,10.1301,0.7810,0.6844,576.0,18.0000,6.3740,5.6531,4.0054
2851,28103.1511,9.9903,0.7732,0.6775,576.0,18.0000,4.4937,5.5788,3.9961
2852,28112.6483,9.4972,0.7744,0.6786,576.0,18.0000,4.4753,5.5726,4.0015
2853,28122.6835,10.0352,0.7778,0.6814,576.0,18.0000,5.5359,5.6419,3.9961
2854,28132.5495,9.8659,0.7662,0.6692,576.0,18.0000,5.2816,5.6817,4.0208
2855,28142.6276,10.0781,0.7613,0.6651,576.0,18.0000,4.8949,5.6147,4.0110
2856,28151.8015,9.1739,0.7651,0.6692,576.0,18.0000,4.3180,5.6027,3.9858
2857,28161.8124,10.0109,0.7679,0.6699,576.0,18.0000,4.4325,5.7545,4.0456
2858,28171.7628,9.9505,0.7813,0.6852,576.0,18.0000,4.4919,5.6308,3.9822
2859,28181.7924,10.0295,0.7697,0.6741,576.0,18.0000,4.0996,5.5738,3.9807
2860,28191.8395,10.0471,0.7733,0.6755,576.0,18.0000,3.7170,5.7317,4.0420
2861,28201.8838,10.0443,0.7694,0.6734,576.0,18.0000,3.5747,5.6228,3.9795
2862,28212.0719,10.1880,0.7707,0.6733,576.0,18.0000,3.7638,5.7082,4.0277
2863,28222.0229,9.9510,0.7612,0.6645,576.0,18.0000,3.8995,5.6534,4.0143
2864,28231.8407,9.8178,0.7732,0.6761,576.0,18.0000,3.6663,5.7133,3.9896
2865,28241.7268,9.8862,0.7742,0.6776,576.0,18.0000,3.3838,5.6623,4.0072
2866,28251.5236,9.7968,0.7707,0.6740,576.0,18.0000,3.7994,5.6625,4.0083
2867,28261.4744,9.9508,0.7751,0.6777,576.0,18.0000,4.2862,5.7375,4.0017
2868,28271.1756,9.7012,0.7674,0.6712,576.0,18.0000,4.4642,5.6223,3.9967
2869,28281.0625,9.8869,0.7637,0.6668,576.0,18.0000,5.4683,5.6615,4.0344
2870,28290.5655,9.5030,0.7700,0.6728,576.0,18.0000,6.4933,5.7250,3.9947
2871,28300.4152,9.8496,0.7910,0.6930,576.0,18.0000,7.2461,5.8005,4.0053
2872,28310.1985,9.7833,0.7842,0.6882,576.0,18.0000,8.0313,5.6030,4.0038
2873,28320.0481,9.8496,0.7847,0.6904,576.0,18.0000,8.2488,5.4822,3.9434
2874,28329.9581,9.9100,0.7759,0.6798,576.0,18.0000,6.2932,5.6039,4.0058
2875,28339.6478,9.6897,0.7805,0.6855,576.0,18.0000,4.4431,5.5134,3.9878
2876,28349.5178,9.8700,0.7779,0.6823,576.0,18.0000,6.5200,5.5598,4.0014
2877,28359.4810,9.9633,0.7720,0.6758,576.0,18.0000,5.4842,5.6320,3.9942
2878,28369.2899,9.8089,0.7680,0.6720,576.0,18.0000,4.8123,5.6116,3.9858
2879,28379.0920,9.8021,0.7671,0.6702,576.0,18.0000,4.9127,5.6606,4.0285
2880,28388.6917,9.5997,0.7672,0.6704,576.0,18.0000,4.3005,5.6702,4.0114
2881,28398.5701,9.8785,0.7633,0.6666,576.0,18.0000,5.4820,5.6525,4.0140
2882,28408.3307,9.7605,0.7717,0.6754,576.0,18.0000,5.2453,5.6346,3.9951
2883,28418.2240,9.8933,0.7822,0.6869,576.0,18.0000,5.0511,5.5669,3.9699
2884,28428.3249,10.1009,0.7729,0.6759,576.0,18.0000,5.6520,5.6795,4.0297
2885,28438.1415,9.8167,0.7753,0.6785,576.0,18.0000,4.7968,5.7000,3.9773
2886,28448.0360,9.8945,0.7700,0.6732,576.0,18.0000,4.4752,5.6639,4.0157
2887,28457.3306,9.2946,0.7766,0.6804,576.0,18.0000,4.7361,5.6060,4.0196
2888,28466.7788,9.4482,0.7797,0.6838,576.0,18.0000,4.8719,5.6315,3.9503
2889,28476.7161,9.9374,0.7827,0.6849,576.0,18.0000,5.5019,5.7379,4.0402
2890,28486.7288,10.0126,0.7798,0.6854,576.0,18.0000,5.4459,5.4913,3.9487
2891,28496.5656,9.8368,0.7658,0.6694,576.0,18.0000,4.6427,5.6270,4.0133
2892,28506.4051,9.8395,0.7685,0.6715,576.0,18.0000,4.7512,5.6940,4.0128
2893,28516.2487,9.8436,0.7710,0.6752,576.0,18.0000,4.9328,5.5970,3.9854
2894,28526.0287,9.7801,0.7782,0.6812,576.0,18.0000,4.9893,5.6746,4.0264
2895,28536.0141,9.9853,0.7652,0.6689,576.0,18.0000,4.5966,5.6448,3.9854
2896,28545.7619,9.7479,0.7730,0.6757,576.0,18.0000,4.7680,5.7072,4.0305
2897,28555.6979,9.9360,0.7639,0.6684,576.0,18.0000,5.0443,5.5577,3.9872
2898,28565.6235,9.9256,0.7697,0.6730,576.0,18.0000,5.3813,5.6456,4.0295
2899,28575.4006,9.7771,0.7696,0.6726,576.0,18.0000,6.4456,5.6867,4.0084
2900,28585.2936,9.8930,0.7800,0.6844,576.0,18.0000,6.3123,5.5754,3.9859
2901,28594.9711,9.6776,0.7631,0.6676,576.0,18.0000,5.0837,5.5379,4.0073
2902,28604.8043,9.8332,0.7679,0.6712,576.0,18.0000,4.4587,5.6453,4.0213
2903,28614.4418,9.6375,0.7651,0.6690,576.0,18.0000,4.4341,5.6157,3.9881
2904,28624.3366,9.8948,0.7652,0.6682,576.0,18.0000,5.3389,5.6504,4.0463
2905,28634.3338,9.9973,0.7682,0.6718,576.0,18.0000,5.7951,5.6369,4.0065
2906,28644.2733,9.9395,0.7704,0.6734,576.0,18.0000,4.7023,5.6694,4.0257
2907,28654.1495,9.8761,0.7652,0.6702,576.0,18.0000,3.5492,5.5284,3.9683
2908,28664.1020,9.9525,0.7718,0.6760,576.0,18.0000,3.9383,5.5905,3.9905
2909,28673.8679,9.7660,0.7791,0.6820,576.0,18.0000,4.7006,5.6940,4.0207
2910,28683.7263,9.8584,0.7845,0.6876,576.0,18.0000,4.7778,5.6956,3.9935
2911,28693.6641,9.9378,0.7685,0.6720,576.0,18.0000,3.9644,5.6559,3.9953
2912,28703.4853,9.8212,0.7732,0.6771,576.0,18.0000,3.7996,5.5982,4.0028
2913,28713.4929,10.0075,0.7748,0.6783,576.0,18.0000,4.3413,5.6583,3.9904
2914,28723.2315,9.7386,0.7692,0.6724,576.0,18.0000,5.2562,5.6645,4.0106
2915,28733.2234,9.9919,0.7685,0.6721,576.0,18.0000,5.8015,5.6218,4.0173
2916,28742.9043,9.6810,0.7665,0.6696,576.0,18.0000,5.5695,5.6985,3.9859
2917,28752.7671,9.8628,0.7643,0.6667,576.0,18.0000,5.4480,5.7224,4.0412
2918,28762.6880,9.9209,0.7768,0.6816,576.0,18.0000,5.5919,5.5370,3.9806
2919,28772.5635,9.8755,0.7693,0.6728,576.0,18.0000,5.9295,5.6535,4.0027
2920,28782.4421,9.8786,0.7586,0.6621,576.0,18.0000,5.4636,5.6531,4.0035
2921,28791.9880,9.5458,0.7560,0.6596,576.0,18.0000,4.4899,5.6260,4.0173
2922,28801.7633,9.7753,0.7785,0.6813,576.0,18.0000,5.2912,5.6967,4.0290
2923,28811.6868,9.9236,0.7773,0.6815,576.0,18.0000,6.2355,5.6193,3.9617
2924,28821.6548,9.9679,0.7711,0.6744,576.0,18.0000,6.0759,5.6482,4.0225
2925,28831.3551,9.7003,0.7610,0.6655,576.0,18.0000,5.4425,5.5626,3.9860
2926,28841.2526,9.8975,0.7697,0.6739,576.0,18.0000,5.6060,5.5790,4.0033
2927,28851.2587,10.0062,0.7637,0.6669,576.0,18.0000,5.2599,5.6561,4.0229
2928,28861.2747,10.0160,0.7621,0.6663,576.0,18.0000,4.3311,5.5926,3.9925
2929,28871.0759,9.8012,0.7673,0.6704,576.0,18.0000,4.8128,5.6722,4.0242
2930,28880.8984,9.8225,0.7764,0.6802,576.0,18.0000,5.7811,5.6183,4.0074
2931,28890.7435,9.8451,0.7728,0.6773,576.0,18.0000,5.1093,5.5775,3.9784
2932,28900.6584,9.9149,0.7612,0.6647,576.0,18.0000,3.5530,5.6371,4.0104
2933,28910.2212,9.5628,0.7654,0.6690,576.0,18.0000,4.8049,5.6259,4.0165
2934,28920.1376,9.9164,0.7738,0.6777,576.0,18.0000,5.9069,5.6081,4.0046
2935,28929.9964,9.8588,0.7675,0.6710,576.0,18.0000,5.6178,5.6579,3.9967
2936,28939.8983,9.9019,0.7691,0.6727,576.0,18.0000,5.2526,5.6496,3.9942
2937,28949.7975,9.8992,0.7702,0.6733,576.0,18.0000,5.8664,5.6597,4.0263
2938,28959.6903,9.8929,0.7671,0.6713,576.0,18.0000,5.9136,5.5838,3.9927
2939,28969.5442,9.8539,0.7542,0.6581,576.0,18.0000,5.3305,5.5922,4.0168
2940,28979.3670,9.8228,0.7651,0.6698,576.0,18.0000,5.3275,5.5379,3.9938
2941,28989.3019,9.9349,0.7705,0.6735,576.0,18.0000,5.8542,5.6909,4.0130
2942,28998.9873,9.6854,0.7683,0.6712,576.0,18.0000,5.0253,5.6862,4.0278
2943,29008.7145,9.7272,0.7696,0.6744,576.0,18.0000,4.4412,5.5516,3.9757
2944,29018.6416,9.9271,0.7656,0.6693,576.0,18.0000,4.7831,5.6277,4.0007
2945,29028.2891,9.6475,0.7601,0.6632,576.0,18.0000,4.5784,5.6875,4.0025
2946,29038.1693,9.8802,0.7600,0.6634,576.0,18.0000,4.1606,5.6272,4.0334
2947,29048.0608,9.8915,0.7718,0.6758,576.0,18.0000,4.6047,5.6090,3.9921
2948,29057.8630,9.8023,0.7613,0.6651,576.0,18.0000,4.8386,5.6365,3.9868
2949,29067.7428,9.8797,0.7726,0.6745,576.0,18.0000,5.0118,5.7534,4.0600
2950,29077.6072,9.8644,0.7707,0.6756,576.0,18.0000,5.5061,5.5417,3.9679
2951,29087.5183,9.9111,0.7653,0.6685,576.0,18.0000,5.1566,5.6718,4.0082
2952,29097.1684,9.6501,0.7736,0.6769,576.0,18.0000,4.7015,5.6560,4.0140
2953,29107.0916,9.9233,0.7606,0.6649,576.0,18.0000,4.9703,5.5817,3.9892
2954,29117.0282,9.9366,0.7557,0.6589,576.0,18.0000,4.5670,5.6362,4.0432
2955,29126.9078,9.8796,0.7604,0.6639,576.0,18.0000,4.8779,5.6291,4.0201
2956,29136.6795,9.7717,0.7577,0.6614,576.0,18.0000,5.2812,5.6421,3.9876
2957,29146.5493,9.8699,0.7603,0.6637,576.0,18.0000,4.4735,5.6357,4.0168
2958,29156.5566,10.0073,0.7510,0.6539,576.0,18.0000,4.8583,5.6481,4.0575
2959,29166.2052,9.6486,0.7684,0.6718,576.0,18.0000,5.0796,5.6607,4.0013
2960,29176.0396,9.8344,0.7636,0.6675,576.0,18.0000,4.6527,5.6153,3.9850
2961,29185.8796,9.8400,0.7571,0.6614,576.0,18.0000,4.0295,5.5376,4.0273
2962,29195.6659,9.7863,0.7639,0.6667,576.0,18.0000,4.0342,5.6825,4.0292
2963,29205.5099,9.8440,0.7630,0.6660,576.0,18.0000,4.8390,5.6942,4.0004
2964,29215.3577,9.8479,0.7658,0.6691,576.0,18.0000,5.5138,5.6546,4.0192
2965,29225.3239,9.9661,0.7677,0.6708,576.0,18.0000,5.6321,5.6602,4.0342
2966,29234.8678,9.5440,0.7567,0.6607,576.0,18.0000,5.0575,5.6193,3.9749
2967,29244.6852,9.8174,0.7618,0.6646,576.0,18.0000,5.0908,5.6639,4.0544
2968,29254.4812,9.7960,0.7797,0.6841,576.0,18.0000,4.8072,5.5954,3.9676
2969,29264.2627,9.7815,0.7569,0.6605,576.0,18.0000,3.7323,5.6316,4.0009
2970,29274.2261,9.9635,0.7635,0.6667,576.0,18.0000,3.5215,5.6620,4.0215
2971,29284.1368,9.9106,0.7607,0.6637,576.0,18.0000,4.9052,5.6785,4.0246
2972,29293.9566,9.8198,0.7531,0.6564,576.0,18.0000,5.6262,5.6372,4.0352
2973,29303.8845,9.9279,0.7709,0.6745,576.0,18.0000,5.9201,5.6375,4.0106
2974,29313.6910,9.8065,0.7601,0.6630,576.0,18.0000,6.4317,5.6703,4.0329
2975,29323.6317,9.9407,0.7738,0.6788,576.0,18.0000,6.3739,5.5345,3.9698
2976,29333.4853,9.8535,0.7704,0.6743,576.0,18.0000,5.0545,5.5869,4.0258
2977,29343.3150,9.8298,0.7593,0.6636,576.0,18.0000,3.5892,5.5876,3.9833
2978,29352.9781,9.6631,0.7774,0.6807,576.0,18.0000,5.0305,5.6785,3.9943
2979,29362.8931,9.9150,0.7646,0.6682,576.0,18.0000,5.1248,5.6242,4.0207
2980,29372.6775,9.7844,0.7677,0.6716,576.0,18.0000,5.5428,5.6129,3.9997
2981,29382.5664,9.8890,0.7678,0.6706,576.0,18.0000,6.7740,5.7072,4.0125
2982,29392.5327,9.9663,0.7751,0.6794,576.0,18.0000,6.3019,5.5833,3.9935
2983,29402.3070,9.7743,0.7715,0.6762,576.0,18.0000,6.5512,5.5422,3.9895
2984,29412.2030,9.8960,0.7822,0.6853,576.0,18.0000,7.3162,5.6589,4.0301
2985,29422.1356,9.9326,0.7646,0.6697,576.0,18.0000,6.5873,5.5233,3.9712
2986,29431.7788,9.6433,0.7712,0.6761,576.0,18.0000,5.2996,5.5251,3.9868
2987,29441.7089,9.9301,0.7630,0.6667,576.0,18.0000,4.9631,5.5823,4.0396
2988,29451.3265,9.6176,0.7651,0.6692,576.0,18.0000,5.4887,5.6036,3.9876
2989,29461.1795,9.8530,0.7659,0.6695,576.0,18.0000,5.2356,5.6210,4.0199
2990,29471.1244,9.9449,0.7671,0.6721,576.0,18.0000,4.7349,5.4947,4.0060
2991,29480.9302,9.8058,0.7624,0.6657,576.0,18.0000,4.4789,5.6539,4.0093
2992,29490.4209,9.4907,0.7633,0.6660,576.0,18.0000,4.4038,5.7049,4.0232
2993,29500.2015,9.7807,0.7640,0.6687,576.0,18.0000,4.1288,5.5072,4.0194
2994,29510.0958,9.8943,0.7613,0.6657,576.0,18.0000,3.9969,5.5790,3.9845
2995,29520.0118,9.9159,0.7742,0.6760,576.0,18.0000,4.3196,5.7926,4.0285
2996,29530.0001,9.9883,0.7613,0.6649,576.0,18.0000,4.4211,5.6365,4.0030
2997,29539.8354,9.8354,0.7613,0.6650,576.0,18.0000,4.6811,5.5803,4.0448
2998,29549.7800,9.9446,0.7624,0.6658,576.0,18.0000,4.3388,5.6579,4.0035
2999,29559.6854,9.9054,0.7571,0.6613,576.0,18.0000,3.8858,5.5890,3.9908
3000,29569.5310,9.8456,0.7712,0.6748,576.0,18.0000,4.9071,5.6101,4.0308
3001,29579.5001,9.9692,0.7498,0.6531,576.0,18.0000,5.1941,5.6526,4.0208
3002,29589.3940,9.8939,0.7659,0.6682,576.0,18.0000,4.9631,5.7232,4.0467
3003,29599.1162,9.7222,0.7639,0.6685,576.0,18.0000,4.9757,5.5655,3.9743
3004,29608.9670,9.8509,0.7505,0.6539,576.0,18.0000,4.1441,5.6092,4.0519
3005,29618.9322,9.9652,0.7559,0.6596,576.0,18.0000,3.9102,5.6016,4.0285
3006,29628.7217,9.7894,0.7500,0.6530,576.0,18.0000,3.9871,5.6844,4.0124
3007,29638.4469,9.7252,0.7484,0.6506,576.0,18.0000,4.4328,5.6989,4.0808
3008,29648.2971,9.8503,0.7656,0.6699,576.0,18.0000,5.0967,5.5810,3.9875
3009,29658.2290,9.9319,0.7603,0.6638,576.0,18.0000,5.4185,5.6396,4.0113
3010,29668.2010,9.9720,0.7653,0.6680,576.0,18.0000,5.3672,5.6869,4.0352
3011,29677.9475,9.7465,0.7563,0.6603,576.0,18.0000,5.5553,5.5896,4.0126
3012,29687.8742,9.9268,0.7540,0.6573,576.0,18.0000,5.5622,5.6440,4.0282
3013,29697.7342,9.8600,0.7654,0.6686,576.0,18.0000,5.4833,5.6653,4.0172
3014,29707.6404,9.9062,0.7526,0.6566,576.0,18.0000,5.3704,5.5818,4.0206
3015,29717.3897,9.7493,0.7511,0.6548,576.0,18.0000,5.0893,5.6120,4.0136
3016,29727.3289,9.9393,0.7545,0.6564,576.0,18.0000,4.8332,5.7393,4.0695
3017,29737.1461,9.8171,0.7625,0.6670,576.0,18.0000,4.6002,5.5540,3.9880
3018,29747.0542,9.9082,0.7539,0.6576,576.0,18.0000,4.9352,5.6043,4.0324
3019,29757.0280,9.9737,0.7630,0.6662,576.0,18.0000,5.3879,5.6479,4.0339
3020,29766.8029,9.7749,0.7588,0.6630,576.0,18.0000,5.1405,5.5806,4.0049
3021,29776.6865,9.8837,0.7545,0.6583,576.0,18.0000,5.1986,5.5980,4.0242
3022,29786.4436,9.7571,0.7660,0.6693,576.0,18.0000,5.2244,5.6550,4.0233
3023,29796.2599,9.8163,0.7560,0.6588,576.0,18.0000,5.3293,5.6983,4.0272
3024,29805.9563,9.6964,0.7470,0.6500,576.0,18.0000,5.9591,5.6745,4.0321
3025,29815.6660,9.7097,0.7649,0.6677,576.0,18.0000,6.2770,5.6714,4.0547
3026,29825.4147,9.7487,0.7681,0.6739,576.0,18.0000,5.3572,5.4805,3.9369
3027,29835.2166,9.8018,0.7698,0.6736,576.0,18.0000,4.9071,5.5918,4.0293
3028,29845.1358,9.9192,0.7646,0.6684,576.0,18.0000,5.7178,5.5982,4.0197
3029,29854.8361,9.7003,0.7559,0.6597,576.0,18.0000,5.2356,5.6100,4.0094
3030,29864.7801,9.9440,0.7578,0.6617,576.0,18.0000,4.2708,5.5847,4.0291
3031,29874.4319,9.6518,0.7464,0.6504,576.0,18.0000,4.1737,5.5853,4.0115
3032,29884.1540,9.7221,0.7570,0.6595,576.0,18.0000,4.3785,5.6965,4.0505
3033,29894.0243,9.8703,0.7558,0.6602,576.0,18.0000,4.6396,5.5682,3.9956
3034,29903.8930,9.8688,0.7511,0.6533,576.0,18.0000,4.6792,5.7177,4.0603
3035,29913.8407,9.9477,0.7605,0.6636,576.0,18.0000,4.6630,5.6825,4.0117
3036,29923.6622,9.8215,0.7641,0.6686,576.0,18.0000,4.8738,5.5663,3.9796
3037,29933.4848,9.8226,0.7574,0.6605,576.0,18.0000,4.9841,5.6404,4.0419
3038,29943.2925,9.8077,0.7627,0.6666,576.0,18.0000,5.3804,5.5909,4.0142
3039,29953.1371,9.8445,0.7590,0.6635,576.0,18.0000,5.9236,5.5759,3.9744
3040,29963.0901,9.9531,0.7667,0.6691,576.0,18.0000,6.0823,5.6985,4.0548
3041,29972.8748,9.7846,0.7574,0.6613,576.0,18.0000,5.8436,5.6168,3.9923
3042,29982.3607,9.4859,0.7570,0.6602,576.0,18.0000,4.7960,5.6398,4.0439
3043,29992.2920,9.9313,0.7617,0.6656,576.0,18.0000,4.9964,5.5934,4.0109
3044,30002.2287,9.9367,0.7559,0.6597,576.0,18.0000,5.3689,5.6228,3.9944
3045,30012.1801,9.9514,0.7629,0.6663,576.0,18.0000,5.4229,5.6216,4.0391
3046,30021.8451,9.6651,0.7517,0.6561,576.0,18.0000,4.9938,5.5675,3.9921
3047,30031.7007,9.8556,0.7519,0.6551,576.0,18.0000,4.4851,5.6259,4.0466
3048,30041.6352,9.9345,0.7576,0.6614,576.0,18.0000,4.5710,5.5924,4.0231
3049,30051.4799,9.8448,0.7604,0.6652,576.0,18.0000,4.7393,5.5207,3.9948
3050,30060.9931,9.5131,0.7542,0.6570,576.0,18.0000,4.5158,5.6903,4.0357
3051,30070.7207,9.7276,0.7539,0.6564,576.0,18.0000,4.2856,5.7114,4.0325
3052,30080.5214,9.8007,0.7638,0.6675,576.0,18.0000,3.9998,5.6212,4.0130
3053,30090.5404,10.0190,0.7661,0.6698,576.0,18.0000,4.1214,5.6166,4.0133
3054,30100.3271,9.7867,0.7533,0.6568,576.0,18.0000,3.9519,5.6296,4.0156
3055,30110.1023,9.7752,0.7525,0.6556,576.0,18.0000,3.4504,5.6451,4.0446
3056,30119.9697,9.8674,0.7551,0.6592,576.0,18.0000,3.4278,5.5863,4.0092
3057,30129.6052,9.6355,0.7538,0.6571,576.0,18.0000,3.7186,5.6416,4.0270
3058,30139.5552,9.9500,0.7519,0.6554,576.0,18.0000,3.8186,5.6202,4.0286
3059,30149.3186,9.7634,0.7537,0.6567,576.0,18.0000,4.2081,5.6664,4.0319
3060,30158.9103,9.5917,0.7444,0.6463,576.0,18.0000,4.7859,5.7587,4.0509
3061,30168.7348,9.8245,0.7656,0.6689,576.0,18.0000,5.5503,5.6498,4.0125
3062,30178.7009,9.9661,0.7579,0.6619,576.0,18.0000,5.9387,5.5866,4.0110
3063,30188.5087,9.8078,0.7587,0.6625,576.0,18.0000,5.5534,5.6047,4.0193
3064,30198.2588,9.7501,0.7608,0.6648,576.0,18.0000,5.1105,5.5782,4.0203
3065,30208.2423,9.9835,0.7609,0.6650,576.0,18.0000,5.7755,5.5612,4.0308
3066,30218.1401,9.8979,0.7497,0.6534,576.0,18.0000,6.6330,5.6241,4.0020
3067,30228.1449,10.0048,0.7596,0.6630,576.0,18.0000,6.6236,5.6236,4.0407
3068,30238.1545,10.0096,0.7584,0.6632,576.0,18.0000,5.6776,5.5138,4.0025
3069,30247.7722,9.6177,0.7518,0.6557,576.0,18.0000,4.8420,5.5941,4.0189
3070,30257.6254,9.8532,0.7600,0.6634,576.0,18.0000,4.5267,5.6194,4.0409
3071,30267.3643,9.7389,0.7522,0.6570,576.0,18.0000,4.5572,5.5007,4.0213
3072,30277.0916,9.7274,0.7631,0.6671,576.0,18.0000,4.7899,5.5956,4.0121
3073,30287.0217,9.9300,0.7767,0.6795,576.0,18.0000,4.5250,5.7048,4.0102
3074,30296.8663,9.8446,0.7532,0.6575,576.0,18.0000,4.5628,5.5628,4.0053
3075,30306.7463,9.8800,0.7532,0.6567,576.0,18.0000,4.4602,5.5956,4.0501
3076,30316.5936,9.8473,0.7595,0.6630,576.0,18.0000,4.6962,5.6292,4.0197
3077,30326.4568,9.8632,0.7653,0.6685,576.0,18.0000,5.6871,5.6493,4.0303
3078,30336.4454,9.9886,0.7614,0.6657,576.0,18.0000,5.7379,5.5654,4.0085
3079,30346.3046,9.8591,0.7575,0.6612,576.0,18.0000,5.2626,5.6012,4.0326
3080,30356.0901,9.7855,0.7524,0.6563,576.0,18.0000,5.0931,5.5828,4.0208
3081,30365.7849,9.6949,0.7629,0.6668,576.0,18.0000,5.5310,5.5977,4.0100
3082,30375.4388,9.6539,0.7627,0.6662,576.0,18.0000,5.8470,5.6097,4.0434
3083,30385.3089,9.8701,0.7655,0.6694,576.0,18.0000,6.0316,5.6076,4.0018
3084,30395.3323,10.0233,0.7629,0.6663,576.0,18.0000,6.6423,5.6387,4.0230
3085,30405.2737,9.9414,0.7649,0.6692,576.0,18.0000,7.0935,5.5482,4.0176
3086,30414.9048,9.6312,0.7641,0.6680,576.0,18.0000,6.1946,5.6014,4.0114
3087,30424.8714,9.9666,0.7388,0.6435,576.0,18.0000,5.2227,5.5000,4.0314
3088,30434.6984,9.8270,0.7733,0.6778,576.0,18.0000,5.9077,5.5326,4.0188
3089,30444.4994,9.8010,0.7594,0.6631,576.0,18.0000,5.5331,5.6212,4.0107
3090,30454.2898,9.7904,0.7619,0.6642,576.0,18.0000,4.4112,5.7259,4.0375
3091,30464.1829,9.8931,0.7506,0.6544,576.0,18.0000,3.7572,5.5838,4.0328
3092,30474.0310,9.8482,0.7508,0.6553,576.0,18.0000,3.9805,5.5315,4.0120
3093,30483.8271,9.7960,0.7540,0.6575,576.0,18.0000,4.4806,5.6244,4.0279
3094,30493.6517,9.8247,0.7442,0.6471,576.0,18.0000,4.6929,5.6427,4.0612
3095,30503.4616,9.8098,0.7551,0.6592,576.0,18.0000,4.1516,5.5659,4.0286
3096,30513.2954,9.8339,0.7510,0.6541,576.0,18.0000,3.9907,5.6677,4.0272
3097,30523.1284,9.8330,0.7544,0.6573,576.0,18.0000,4.8565,5.6723,4.0434
3098,30533.1645,10.0361,0.7543,0.6585,576.0,18.0000,4.8822,5.5768,4.0068
3099,30542.9432,9.7787,0.7515,0.6543,576.0,18.0000,4.8270,5.6803,4.0325
3100,30552.8131,9.8699,0.7556,0.6583,576.0,18.0000,4.7790,5.6790,4.0563
